date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2017-12-04,1.6,1.6,1.562,1.57,1.3644,31021.0,0.0,1.0
2017-12-05,1.6,1.65,1.55,1.55,1.347,97912.0,0.0,1.0
2017-12-06,1.58,1.58,1.58,1.58,1.3731,31043.0,0.0,1.0
2017-12-07,1.6,1.6,1.56,1.58,1.3731,38668.0,0.0,1.0
2017-12-08,1.58,1.58,1.54,1.55,1.347,140109.0,0.0,1.0
2017-12-11,1.56,1.56,1.52,1.52,1.3209,23870.0,0.0,1.0
2017-12-12,1.53,1.53,1.5,1.5,1.3035,25351.0,0.0,1.0
2017-12-13,1.52,1.53,1.49,1.52,1.3209,106093.0,0.0,1.0
2017-12-14,1.5,1.52,1.49,1.49,1.2948,51608.0,0.0,1.0
2017-12-15,1.5,1.5,1.49,1.5,1.3035,193838.0,0.0,1.0
2017-12-18,1.5,1.52,1.495,1.495,1.2992,72324.0,0.0,1.0
2017-12-19,1.505,1.505,1.48,1.5,1.3035,113449.0,0.0,1.0
2017-12-20,1.5,1.5,1.48,1.5,1.3035,98266.0,0.0,1.0
2017-12-21,1.505,1.505,1.5,1.5,1.3035,28172.0,0.0,1.0
2017-12-22,1.505,1.55,1.49,1.51,1.3122,79548.0,0.0,1.0
2017-12-27,1.55,1.55,1.5,1.5,1.3035,45137.0,0.0,1.0
2017-12-28,1.5,1.5,1.45,1.5,1.3392,218392.0,0.0,1.0
2017-12-29,1.5,1.5,1.46,1.46,1.3035,4191.0,0.0,1.0
2018-01-02,1.47,1.47,1.46,1.47,1.3125,5001.0,0.0,1.0
2018-01-03,1.48,1.48,1.47,1.47,1.3125,2290.0,0.0,1.0
2018-01-04,1.49,1.49,1.49,1.49,1.3303,5400.0,0.0,1.0
2018-01-05,1.49,1.5,1.49,1.49,1.3303,7864.0,0.0,1.0
2018-01-08,1.5,1.53,1.47,1.47,1.3125,29154.0,0.0,1.0
2018-01-09,1.5,1.5,1.5,1.5,1.3392,1677.0,0.0,1.0
2018-01-10,1.5,1.5,1.5,1.5,1.3392,37960.0,0.0,1.0
2018-01-11,1.5,1.51,1.5,1.5,1.3392,7355.0,0.0,1.0
2018-01-12,1.51,1.51,1.5,1.5,1.3392,19295.0,0.0,1.0
2018-01-15,1.485,1.5,1.47,1.485,1.3259,85915.0,0.0,1.0
2018-01-16,1.49,1.5,1.48,1.49,1.3303,60244.0,0.0,1.0
2018-01-17,1.49,1.5,1.475,1.48,1.3214,85313.0,0.0,1.0
2018-01-18,1.48,1.48,1.48,1.48,1.3214,14682.0,0.0,1.0
2018-01-19,1.475,1.48,1.47,1.47,1.3125,88911.0,0.0,1.0
2018-01-22,1.47,1.47,1.47,1.47,1.3125,1500.0,0.0,1.0
2018-01-23,1.46,1.47,1.45,1.45,1.2946,98844.0,0.0,1.0
2018-01-24,1.45,1.47,1.41,1.47,1.3125,95545.0,0.0,1.0
2018-01-25,1.46,1.46,1.46,1.46,1.3035,3400.0,0.0,1.0
2018-01-29,1.455,1.46,1.45,1.45,1.2946,135561.0,0.0,1.0
2018-01-30,1.45,1.46,1.45,1.45,1.2946,108790.0,0.0,1.0
2018-01-31,1.45,1.455,1.45,1.455,1.2991,96037.0,0.0,1.0
2018-02-01,1.46,1.46,1.45,1.455,1.2991,136229.0,0.0,1.0
2018-02-02,1.46,1.46,1.455,1.455,1.2991,109187.0,0.0,1.0
2018-02-05,1.455,1.455,1.43,1.43,1.2768,15740.0,0.0,1.0
2018-02-06,1.43,1.45,1.35,1.35,1.2053,54543.0,0.0,1.0
2018-02-07,1.4,1.455,1.4,1.455,1.2991,150983.0,0.0,1.0
2018-02-08,1.455,1.455,1.45,1.45,1.2946,85695.0,0.0,1.0
2018-02-09,1.45,1.46,1.43,1.45,1.2946,97864.0,0.0,1.0
2018-02-12,1.46,1.46,1.44,1.44,1.2857,45770.0,0.0,1.0
2018-02-13,1.45,1.45,1.44,1.445,1.2901,61956.0,0.0,1.0
2018-02-14,1.45,1.45,1.44,1.44,1.2857,41213.0,0.0,1.0
2018-02-15,1.44,1.45,1.44,1.44,1.2857,58784.0,0.0,1.0
2018-02-16,1.45,1.45,1.44,1.44,1.2857,19299.0,0.0,1.0
2018-02-19,1.44,1.45,1.44,1.44,1.2857,145326.0,0.0,1.0
2018-02-20,1.44,1.44,1.43,1.43,1.2768,55422.0,0.0,1.0
2018-02-21,1.44,1.44,1.43,1.43,1.2768,15435.0,0.0,1.0
2018-02-22,1.44,1.44,1.43,1.43,1.2768,49541.0,0.0,1.0
