date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2016-07-07,1.8,1.8,1.495,1.5,1.3844,4741942.0,0.0,1.0
2016-07-08,1.5,1.57,1.46,1.515,1.3982,1865397.0,0.0,1.0
2016-07-11,1.56,1.64,1.56,1.64,1.5136,631444.0,0.0,1.0
2016-07-12,1.66,1.69,1.6,1.6,1.4767,917260.0,0.0,1.0
2016-07-13,1.605,1.64,1.585,1.6,1.4767,250349.0,0.0,1.0
2016-07-14,1.6,1.6,1.525,1.55,1.4305,536815.0,0.0,1.0
2016-07-15,1.555,1.59,1.555,1.59,1.4675,212734.0,0.0,1.0
2016-07-18,1.59,1.595,1.55,1.55,1.4305,203543.0,0.0,1.0
2016-07-19,1.55,1.55,1.52,1.52,1.4029,214177.0,0.0,1.0
2016-07-20,1.53,1.54,1.5,1.5,1.3844,428909.0,0.0,1.0
2016-07-21,1.51,1.51,1.46,1.47,1.3567,265876.0,0.0,1.0
2016-07-22,1.5,1.5,1.47,1.475,1.3613,98298.0,0.0,1.0
2016-07-25,1.485,1.49,1.465,1.465,1.3521,102519.0,0.0,1.0
2016-07-26,1.465,1.5,1.45,1.5,1.3844,235227.0,0.0,1.0
2016-07-27,1.5,1.515,1.48,1.5,1.3844,311046.0,0.0,1.0
2016-07-28,1.495,1.525,1.49,1.5,1.3844,164447.0,0.0,1.0
2016-07-29,1.51,1.525,1.49,1.49,1.3752,507460.0,0.0,1.0
2016-08-01,1.52,1.535,1.51,1.53,1.4121,80127.0,0.0,1.0
2016-08-02,1.54,1.545,1.53,1.54,1.4213,93884.0,0.0,1.0
2016-08-03,1.545,1.57,1.54,1.55,1.4305,87307.0,0.0,1.0
2016-08-04,1.58,1.59,1.55,1.59,1.4675,177820.0,0.0,1.0
2016-08-05,1.59,1.6,1.575,1.58,1.4582,231200.0,0.0,1.0
2016-08-08,1.585,1.59,1.58,1.59,1.4675,101041.0,0.0,1.0
2016-08-09,1.59,1.59,1.565,1.575,1.4536,127061.0,0.0,1.0
2016-08-10,1.575,1.585,1.57,1.575,1.4536,117429.0,0.0,1.0
2016-08-11,1.57,1.575,1.57,1.57,1.449,65405.0,0.0,1.0
2016-08-12,1.58,1.59,1.575,1.585,1.4628,144830.0,0.0,1.0
2016-08-15,1.585,1.59,1.565,1.575,1.4536,102030.0,0.0,1.0
2016-08-16,1.575,1.58,1.565,1.57,1.449,138735.0,0.0,1.0
2016-08-17,1.56,1.58,1.56,1.565,1.4444,60391.0,0.0,1.0
2016-08-18,1.56,1.595,1.55,1.595,1.4721,82155.0,0.0,1.0
2016-08-19,1.595,1.68,1.59,1.67,1.5413,161305.0,0.0,1.0
2016-08-22,1.67,1.67,1.61,1.67,1.5413,68364.0,0.0,1.0
2016-08-23,1.69,1.73,1.67,1.67,1.5413,363400.0,0.0,1.0
2016-08-24,1.685,1.73,1.68,1.73,1.5967,401147.0,0.0,1.0
2016-08-25,1.73,1.76,1.71,1.75,1.6151,385538.0,0.0,1.0
2016-08-26,1.75,1.75,1.725,1.725,1.5921,79675.0,0.0,1.0
2016-08-29,1.735,1.74,1.7,1.715,1.5828,53112.0,0.0,1.0
2016-08-30,1.73,1.73,1.7,1.705,1.5736,69427.0,0.0,1.0
2016-08-31,1.705,1.72,1.705,1.715,1.5828,43748.0,0.0,1.0
2016-09-01,1.7,1.71,1.7,1.7,1.569,21541.0,0.0,1.0
2016-09-02,1.7,1.7,1.65,1.65,1.5228,520812.0,0.0,1.0
2016-09-05,1.66,1.695,1.65,1.69,1.5597,13595.0,0.0,1.0
2016-09-06,1.685,1.69,1.65,1.685,1.5551,244704.0,0.0,1.0
2016-09-07,1.68,1.685,1.65,1.67,1.5413,121229.0,0.0,1.0
2016-09-08,1.67,1.68,1.63,1.63,1.5044,62450.0,0.0,1.0
2016-09-09,1.64,1.64,1.61,1.61,1.4859,36345.0,0.0,1.0
2016-09-12,1.6,1.6,1.54,1.54,1.4213,148420.0,0.0,1.0
2016-09-13,1.55,1.61,1.55,1.605,1.4813,22861.0,0.0,1.0
2016-09-14,1.605,1.605,1.55,1.55,1.4305,42434.0,0.0,1.0
2016-09-15,1.56,1.572,1.55,1.57,1.449,41519.0,0.0,1.0
2016-09-16,1.57,1.57,1.535,1.535,1.4167,51157.0,0.0,1.0
2016-09-19,1.54,1.59,1.535,1.54,1.4213,13130.0,0.0,1.0
2016-09-20,1.55,1.585,1.53,1.545,1.4259,73912.0,0.0,1.0
2016-09-21,1.55,1.565,1.54,1.54,1.4213,50359.0,0.0,1.0
2016-09-22,1.545,1.55,1.54,1.545,1.4259,28189.0,0.0,1.0
2016-09-23,1.545,1.595,1.53,1.545,1.4259,89474.0,0.0,1.0
2016-09-26,1.53,1.53,1.5,1.5,1.3844,216801.0,0.0,1.0
2016-09-27,1.5,1.5,1.48,1.48,1.3659,36054.0,0.0,1.0
2016-09-28,1.48,1.48,1.46,1.46,1.3475,114459.0,0.0,1.0
2016-09-29,1.46,1.55,1.46,1.52,1.4029,218646.0,0.0,1.0
2016-09-30,1.535,1.535,1.52,1.52,1.4029,11014.0,0.0,1.0
2016-10-03,1.55,1.55,1.5,1.5,1.3844,6806.0,0.0,1.0
2016-10-04,1.5,1.51,1.5,1.51,1.3936,21001.0,0.0,1.0
2016-10-05,1.53,1.55,1.53,1.55,1.4305,42000.0,0.0,1.0
2016-10-06,1.555,1.595,1.555,1.595,1.4721,268255.0,0.0,1.0
2016-10-07,1.595,1.61,1.595,1.61,1.4859,67500.0,0.0,1.0
2016-10-10,1.61,1.61,1.57,1.57,1.449,37357.0,0.0,1.0
2016-10-11,1.57,1.57,1.5,1.5,1.3844,94979.0,0.0,1.0
2016-10-12,1.51,1.56,1.51,1.54,1.4213,9113.0,0.0,1.0
2016-10-13,1.505,1.505,1.5,1.5,1.3844,79361.0,0.0,1.0
2016-10-14,1.54,1.54,1.505,1.52,1.4029,2700.0,0.0,1.0
2016-10-17,1.53,1.53,1.48,1.48,1.3659,182500.0,0.0,1.0
2016-10-18,1.485,1.525,1.48,1.48,1.3659,56094.0,0.0,1.0
2016-10-19,1.52,1.52,1.48,1.5,1.3844,67584.0,0.0,1.0
2016-10-20,1.52,1.57,1.52,1.57,1.449,191550.0,0.0,1.0
2016-10-21,1.56,1.59,1.56,1.59,1.4675,63055.0,0.0,1.0
2016-10-24,1.59,1.63,1.59,1.63,1.5044,104059.0,0.0,1.0
2016-10-25,1.64,1.65,1.585,1.585,1.4628,116456.0,0.0,1.0
2016-10-26,1.57,1.57,1.55,1.565,1.4444,64491.0,0.0,1.0
2016-10-27,1.565,1.57,1.535,1.565,1.4444,186262.0,0.0,1.0
2016-10-28,1.55,1.57,1.54,1.555,1.4352,37874.0,0.0,1.0
2016-10-31,1.57,1.57,1.55,1.55,1.4305,173675.0,0.0,1.0
2016-11-01,1.55,1.55,1.55,1.55,1.4305,0.0,0.0,1.0
2016-11-02,1.55,1.55,1.53,1.53,1.4121,9467.0,0.0,1.0
2016-11-03,1.52,1.52,1.48,1.48,1.3659,182088.0,0.0,1.0
